Energy_kcal,Protein_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg
62.0,1.12,13.85,5.54,7.5,2.0,0.104,0.0,26.4,0.57,0.0,0.018,36.0,0.097,0.64,26.0,0.368,41.0,0.0,0.47
162.0,1.6,38.22,2.58,24.1,217.0,0.076,0.0,426.0,5.84,0.0,0.016,169.0,0.113,1.06,69.0,1.02,61.0,0.0,0.25
162.0,3.04,33.62,9.37,20.0,8.0,0.198,0.0,5.5,0.35,0.0,0.034,60.0,0.186,0.69,27.0,0.417,67.0,0.0,0.33
42.0,2.71,7.49,0.25,6.9,101.0,0.103,0.0,0.0,0.0,14.0,0.008,481.0,0.076,1.64,57.0,0.779,71.0,0.3,0.34
91.0,0.43,21.95,10.61,6.0,173.0,0.093,0.0,10.3,0.53,0.0,0.005,11.0,0.035,0.17,8.0,0.076,30.0,0.0,0.09
541.0,7.41,51.06,0.0,43.4,0.0,0.116,0.0,0.0,11.3,0.0,0.212,18.0,0.654,3.53,152.0,1.74,345.0,0.0,2.89
159.0,28.81,0.0,0.0,0.0,94.0,0.373,6.47,0.0,0.88,4.0,0.291,5.0,0.325,4.8,24.0,0.043,215.0,16.5,4.3
470.0,9.0,10.5,0.0,0.0,34.0,0.0,0.0,0.0,4.0,0.0,0.06,0.0,0.03,0.2,16.0,0.0,134.0,0.0,0.47
137.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.89,9.0,22.0,0.7,396.0,693.0,4.1
93.0,18.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.875,7.0,16.0,0.131,301.0,274.0,2.9
102.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.306,6.7,22.0,0.037,263.0,122.0,2.24
120.0,25.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.527,11.48,22.0,0.017,253.0,111.8,3.32
242.0,22.1,5.55,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.116,9.55,19.0,0.006,214.0,119.0,4.26
850.0,0.9,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.0,7.9,80.02,0.43,19.2,0.0,0.957,0.0,0.0,35.64,5.0,0.03,27.0,0.073,1.47,86.0,0.937,229.0,0.7,6.33
628.0,14.89,22.98,0.0,9.8,0.0,0.55,0.0,0.0,0.0,0.0,0.48,441.0,1.2,3.12,235.0,7.6,411.0,0.0,2.06
390.0,9.06,72.22,1.6,9.2,0.0,0.542,0.0,0.0,0.76,0.0,0.16,184.0,0.286,6.11,181.0,1.82,374.0,14.6,3.75
34.0,0.69,7.06,0.0,2.3,0.0,0.068,0.0,0.0,0.42,5.0,0.015,23.0,0.004,1.21,3.0,0.952,13.0,0.0,0.3
32.0,1.42,5.38,0.0,1.5,0.0,0.036,0.0,0.0,0.04,0.0,0.0,7.0,0.036,0.37,11.0,0.059,25.0,2.2,0.18
168.0,13.19,18.28,1.57,3.3,81.0,0.262,0.22,0.0,1.11,0.0,0.167,18.0,0.087,0.66,35.0,0.16,141.0,32.6,1.27
2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.007,0.03,0.0,0.004,0.0,0.0,0.05
276.0,7.83,58.12,2.97,3.4,0.0,0.111,0.0,0.0,0.17,0.0,0.387,174.0,0.126,2.89,32.0,0.604,339.0,8.8,0.68
186.0,3.1,39.84,12.94,3.6,0.0,0.168,0.0,0.0,0.34,0.0,0.03,34.0,0.119,1.58,43.0,0.405,94.0,3.0,0.82
189.0,26.85,0.0,0.0,0.0,7.0,0.575,2.0,0.0,0.37,0.0,0.05,16.0,0.076,2.07,24.0,0.014,202.0,24.7,5.35
323.0,12.31,25.96,1.07,2.6,2.0,0.055,0.43,0.0,1.97,0.0,0.09,45.0,0.14,1.03,23.0,0.281,271.0,26.6,0.78
290.0,3.31,39.5,0.0,3.9,0.0,0.205,0.0,0.7,0.93,0.0,0.103,19.0,0.109,1.01,29.0,0.268,137.0,0.4,0.49
143.0,5.01,21.08,3.7,1.3,18.0,0.065,0.24,0.0,0.52,0.0,0.103,79.0,0.061,0.84,22.0,0.254,104.0,23.1,0.57
316.0,14.87,22.87,2.8,2.1,113.0,0.067,0.99,0.0,0.71,0.0,0.073,319.0,0.059,0.43,20.0,0.239,307.0,17.6,2.0
296.0,19.25,18.36,0.39,1.2,10.0,0.484,0.15,0.0,1.28,0.0,0.1,23.0,0.071,0.9,30.0,0.26,305.0,16.9,0.71
302.0,11.87,20.87,0.0,0.0,7.0,0.09,0.23,0.0,2.09,0.0,0.07,33.0,0.138,0.53,16.0,0.252,226.0,0.0,0.73
296.0,3.74,36.9,0.0,4.1,0.0,0.282,0.0,1.1,1.09,0.0,0.107,19.0,0.115,0.98,31.0,0.259,121.0,0.4,0.57
333.0,15.82,25.33,1.45,2.2,89.0,0.069,0.94,0.0,0.86,0.0,0.087,351.0,0.071,0.59,23.0,0.282,290.0,22.8,2.24
121.0,5.03,17.4,1.65,1.0,25.0,0.034,0.12,0.0,1.2,0.0,0.083,89.0,0.068,0.53,14.0,0.135,131.0,17.3,0.58
330.0,18.11,17.72,0.34,0.9,2.0,0.43,0.09,0.0,1.85,0.0,0.1,27.0,0.064,0.79,28.0,0.236,338.0,28.0,0.62
196.0,31.02,0.47,0.46,0.0,11.0,0.739,2.63,0.0,0.77,0.0,0.091,7.0,0.112,2.87,28.0,0.026,240.0,30.6,5.54
325.0,14.75,25.14,2.36,2.0,99.0,0.074,0.96,0.0,0.77,36.0,0.103,334.0,0.066,0.62,21.0,0.294,318.0,18.9,2.07
195.0,29.8,0.0,0.55,0.0,8.0,0.668,2.54,0.0,0.53,0.0,0.077,10.0,0.1,2.57,27.0,0.02,230.0,29.0,5.44
289.0,3.49,37.2,0.28,3.9,0.0,0.236,0.0,1.1,1.0,0.0,0.11,17.0,0.112,0.91,29.0,0.235,124.0,0.4,0.51
307.0,18.68,18.77,0.33,1.1,5.0,0.453,0.13,0.0,1.47,0.0,0.098,21.0,0.068,0.76,29.0,0.254,306.0,20.0,0.67
308.0,12.67,22.29,0.91,1.5,3.0,0.074,0.44,0.0,2.14,62.0,0.112,42.0,0.142,1.16,21.0,0.297,301.0,22.6,0.79
151.0,5.42,18.8,3.09,1.1,31.0,0.057,0.18,0.0,0.75,0.0,0.095,99.0,0.064,0.68,19.0,0.194,137.0,19.4,0.64
202.0,13.23,16.65,0.51,0.9,3.0,0.201,1.23,0.0,0.88,0.0,0.053,13.0,0.039,0.35,20.0,0.097,234.0,17.8,0.34
157.0,12.56,4.57,2.27,1.4,149.0,0.321,1.26,1.1,1.15,0.0,0.037,34.0,0.086,1.46,18.0,0.084,104.0,13.1,2.23
325.0,18.68,16.84,0.23,0.8,2.0,0.455,0.12,0.0,1.69,0.0,0.103,26.0,0.066,0.77,29.0,0.23,350.0,28.8,0.65
120.0,0.79,13.17,9.33,2.8,77.0,0.129,0.0,13.7,0.5,0.0,0.03,36.0,0.017,0.26,10.0,0.148,23.0,0.4,0.19
356.0,4.58,40.17,4.48,3.1,0.0,0.077,0.0,0.0,1.27,0.0,0.107,22.0,0.087,0.67,17.0,0.486,90.0,6.0,0.43
297.0,19.62,17.98,0.36,1.0,9.0,0.506,0.14,0.0,1.45,0.0,0.103,23.0,0.069,0.9,30.0,0.258,298.0,16.8,0.71
293.0,18.06,20.29,0.09,0.7,2.0,0.487,0.11,0.0,1.21,0.0,0.097,12.0,0.066,0.59,28.0,0.262,268.0,16.3,0.66
175.0,0.89,13.01,11.07,1.6,43.0,0.125,0.0,14.2,0.97,0.0,0.03,34.0,0.019,0.29,11.0,0.144,24.0,2.2,0.16
327.0,4.78,40.95,4.82,2.2,4.0,0.084,0.0,0.0,1.31,0.0,0.123,19.0,0.087,0.73,21.0,0.531,100.0,3.6,0.55
295.0,19.17,22.03,0.29,1.1,14.0,0.467,0.14,0.0,1.22,0.0,0.087,11.0,0.066,0.72,30.0,0.228,273.0,17.0,0.71
183.0,0.97,10.88,8.16,1.3,42.0,0.102,0.0,13.2,0.93,0.0,0.027,32.0,0.019,0.34,9.0,0.151,29.0,2.9,0.2
234.0,13.75,17.41,0.4,1.0,2.0,0.26,1.12,0.0,1.0,0.0,0.067,14.0,0.049,0.41,25.0,0.161,181.0,17.2,0.44
197.0,2.49,26.59,1.38,2.7,0.0,0.203,0.0,0.0,0.55,0.0,0.007,17.0,0.066,0.56,26.0,0.168,71.0,0.0,0.29
385.0,5.29,41.05,4.76,2.4,0.0,0.089,0.0,0.0,1.23,0.0,0.12,22.0,0.088,0.74,20.0,0.397,92.0,5.2,0.55
170.0,7.84,15.51,2.03,1.5,28.0,0.143,0.39,0.9,0.75,0.0,0.107,45.0,0.106,1.29,23.0,0.277,89.0,18.4,1.04
219.0,13.49,16.89,0.45,0.9,3.0,0.231,1.17,0.0,0.94,17.0,0.06,14.0,0.044,0.38,23.0,0.129,207.0,17.5,0.39
302.0,18.88,19.29,0.24,0.9,7.0,0.479,0.13,0.0,1.39,0.0,0.097,18.0,0.067,0.74,29.0,0.245,297.0,19.7,0.68
159.0,0.88,12.35,9.54,1.9,54.0,0.119,0.0,13.7,0.8,25.0,0.029,34.0,0.018,0.3,10.0,0.148,25.0,1.9,0.18
356.0,4.89,40.72,4.68,2.6,1.0,0.083,0.0,0.0,1.27,0.0,0.117,21.0,0.088,0.71,19.0,0.471,94.0,5.0,0.51
157.0,12.56,4.57,2.27,1.4,149.0,0.321,1.26,1.1,1.15,0.0,0.037,34.0,0.086,1.46,18.0,0.084,104.0,13.1,2.23
170.0,7.84,15.51,2.03,1.5,28.0,0.143,0.39,0.9,0.75,0.0,0.107,45.0,0.106,1.29,23.0,0.277,89.0,18.4,1.04
197.0,2.49,26.59,1.38,2.7,0.0,0.203,0.0,0.0,0.55,0.0,0.007,17.0,0.066,0.56,26.0,0.168,71.0,0.0,0.29
194.0,6.49,15.61,2.83,1.1,61.0,0.06,0.19,0.0,0.73,0.0,0.097,145.0,0.061,0.57,17.0,0.13,202.0,16.9,0.83
185.0,10.83,11.36,3.15,1.5,81.0,0.0,0.66,0.7,0.91,0.0,0.14,197.0,0.07,0.79,22.0,0.139,178.0,18.0,1.32
184.0,11.28,10.33,3.53,1.6,60.0,0.0,0.55,0.7,0.86,0.0,0.16,211.0,0.061,0.75,22.0,0.113,183.0,15.2,1.31
191.0,10.48,12.36,2.77,1.3,102.0,0.0,0.77,0.8,0.97,0.0,0.12,185.0,0.073,0.74,24.0,0.155,176.0,20.9,1.35
195.0,3.56,34.15,1.38,1.1,3.0,0.0,0.09,0.3,0.59,0.0,0.28,39.0,0.073,1.18,15.0,0.35,74.0,7.3,0.38
144.0,7.3,17.52,0.84,8.2,0.0,0.0,0.1,0.0,0.1,0.0,0.145,57.0,0.204,1.67,47.0,0.4,137.0,8.8,0.98
104.0,3.9,17.77,1.82,1.7,10.0,0.084,0.0,1.1,0.81,0.0,0.072,15.0,0.074,0.9,16.0,0.215,44.0,10.1,0.35
102.0,4.26,17.14,1.77,1.7,11.0,0.082,0.0,1.2,0.79,0.0,0.067,11.0,0.067,0.98,16.0,0.213,44.0,13.3,0.34
104.0,3.42,18.63,1.87,1.7,9.0,0.086,0.0,1.0,0.84,0.0,0.077,17.0,0.071,0.74,14.0,0.206,43.0,6.9,0.33
271.0,11.67,16.2,2.89,1.8,10.0,0.125,0.72,0.0,0.89,0.0,0.065,293.0,0.068,0.71,30.0,0.129,288.0,16.0,1.88
273.0,11.24,15.45,2.6,1.9,205.0,0.122,0.86,0.0,1.28,0.0,0.063,314.0,0.055,0.66,29.0,0.118,268.0,15.8,1.83
394.0,16.87,24.25,2.04,2.2,0.0,0.06,0.82,0.0,0.68,0.0,0.23,432.0,0.061,1.52,24.0,0.246,373.0,23.6,2.32
368.0,15.93,24.11,2.21,1.7,155.0,0.075,0.99,0.0,0.61,0.0,0.223,430.0,0.069,1.52,24.0,0.279,347.0,23.3,2.16
156.0,7.96,17.62,4.15,1.4,58.0,0.09,0.4,0.0,0.49,0.0,0.053,135.0,0.09,0.52,21.0,0.183,126.0,22.0,0.81
159.0,7.44,19.64,4.85,1.1,48.0,0.09,0.32,0.0,0.45,0.0,0.15,121.0,0.076,0.96,23.0,0.18,129.0,18.8,0.75
154.0,7.07,18.5,4.5,1.2,53.0,0.09,0.36,0.0,0.47,0.0,0.102,120.0,0.086,0.82,22.0,0.187,121.0,20.4,0.74
216.0,8.99,17.97,1.23,2.2,124.0,0.136,0.29,0.0,1.74,0.0,0.068,111.0,0.06,0.87,30.0,0.156,161.0,12.1,1.31
206.0,19.0,7.8,2.89,0.9,53.0,0.227,0.46,0.0,1.89,0.0,0.103,142.0,0.079,0.78,30.0,0.169,235.0,25.3,1.16
211.0,15.33,12.28,2.68,0.9,37.0,0.183,0.34,0.0,1.59,0.0,0.057,95.0,0.062,0.58,25.0,0.129,236.0,24.0,0.86
204.0,16.17,10.92,2.79,0.9,45.0,0.205,0.4,0.0,1.74,0.0,0.08,106.0,0.071,0.68,26.0,0.149,227.0,24.7,0.95
229.0,13.19,19.28,1.84,1.8,4.0,0.125,1.15,0.0,0.44,0.0,0.16,123.0,0.13,1.94,30.0,0.377,188.0,23.0,1.97
219.0,12.56,17.92,2.39,1.5,49.0,0.136,1.22,0.0,0.82,0.0,0.162,116.0,0.099,1.85,27.0,0.269,172.0,19.3,2.15
174.0,12.02,20.03,0.55,1.2,0.0,0.176,0.16,0.0,0.5,0.0,0.104,18.0,0.076,0.95,18.0,0.304,122.0,14.5,0.78
335.0,11.31,31.19,1.84,2.0,18.0,0.148,0.76,0.7,0.73,69.0,0.277,20.0,0.097,2.7,21.0,0.267,103.0,24.8,1.86
146.0,3.2,24.92,15.26,0.5,0.0,0.025,0.08,0.0,0.21,0.0,0.025,90.0,0.031,0.23,11.0,0.129,83.0,3.7,0.5
151.0,4.64,24.4,0.86,3.4,0.0,0.062,0.0,0.0,0.47,0.0,0.122,37.0,0.161,1.57,26.0,0.443,87.0,4.8,0.74
142.0,3.96,23.74,0.15,2.6,0.0,0.047,0.0,0.0,0.23,0.0,0.043,15.0,0.139,1.22,21.0,0.419,75.0,5.6,0.71
182.0,3.5,30.75,0.0,1.4,0.0,0.04,0.0,0.0,0.68,0.0,0.03,8.0,0.126,0.29,14.0,0.587,54.0,0.0,0.74
229.0,5.59,31.49,1.3,5.8,0.0,0.172,0.0,0.0,0.36,0.0,0.077,51.0,0.141,1.46,54.0,0.344,144.0,7.0,0.94
256.0,11.72,22.39,1.2,2.9,89.0,0.149,0.45,0.0,0.44,3.0,0.042,325.0,0.037,0.56,36.0,0.125,271.0,15.0,1.87
232.0,11.51,23.02,1.45,2.6,10.0,0.23,0.28,0.1,0.35,4.0,0.083,49.0,0.065,1.01,38.0,0.159,162.0,17.8,1.62
186.0,3.48,26.68,7.42,3.2,2.0,0.176,0.0,0.2,0.45,1.0,0.043,24.0,0.028,0.53,29.0,0.214,93.0,2.5,0.62
174.0,7.35,15.75,0.46,2.4,12.0,0.132,0.11,16.4,0.53,60.0,0.04,75.0,0.05,0.87,26.0,0.186,120.0,9.8,1.2
103.0,5.1,14.79,0.89,4.9,1.0,0.096,0.0,0.0,0.07,0.0,0.06,42.0,0.161,1.76,41.0,0.326,109.0,9.1,0.67
74.0,8.61,4.07,0.0,0.0,0.0,0.038,0.45,0.0,0.38,0.0,0.015,22.0,0.022,0.68,10.0,0.064,42.0,5.6,1.06
219.0,5.48,37.14,0.87,2.6,61.0,0.107,0.0,0.0,0.29,0.0,0.07,89.0,0.03,1.04,27.0,0.116,117.0,6.1,0.8
462.0,8.02,48.57,12.24,1.5,0.0,0.063,0.0,0.0,0.98,0.0,0.113,215.0,0.041,1.78,19.0,0.391,157.0,10.7,0.91
185.0,3.28,31.16,1.3,1.2,6.0,0.0,0.08,0.1,0.6,0.0,0.183,20.0,0.065,1.15,13.0,0.39,57.0,7.4,0.48
156.0,6.91,16.79,0.78,8.0,11.0,0.0,0.08,0.0,0.45,0.0,0.135,57.0,0.168,1.62,44.0,0.367,128.0,8.4,0.88
250.0,8.28,27.29,0.0,2.6,0.0,0.167,0.44,0.0,0.0,0.0,0.165,40.0,0.148,1.41,18.0,0.245,85.0,0.0,0.62
174.0,4.05,32.79,0.56,1.1,22.0,0.032,0.0,3.8,0.13,6.0,0.015,12.0,0.095,0.66,10.0,0.433,51.0,8.3,0.72
105.0,7.08,7.29,2.41,1.5,63.0,0.161,0.48,11.6,0.82,45.0,0.033,22.0,0.049,1.11,15.0,0.147,76.0,6.7,1.5
294.0,18.67,20.24,0.19,1.0,2.0,0.444,0.13,0.0,1.27,0.0,0.093,12.0,0.069,0.58,29.0,0.266,275.0,15.2,0.67
287.0,12.62,21.4,0.0,0.3,1.0,0.066,0.69,0.0,1.88,0.0,0.11,43.0,0.107,1.53,19.0,0.408,210.0,0.0,0.8
266.0,22.94,5.31,0.0,1.6,0.0,0.182,3.1,0.0,0.0,0.0,0.112,43.0,0.048,0.71,34.0,0.075,470.0,0.0,0.94
255.0,3.26,30.87,0.86,3.5,0.0,0.236,0.0,0.9,1.34,0.0,0.117,19.0,0.123,0.69,32.0,0.182,117.0,0.0,0.42
203.0,31.52,0.0,0.0,0.0,7.0,0.691,3.0,0.0,0.46,0.0,0.089,7.0,0.112,2.75,28.0,0.02,249.0,31.8,5.42
192.0,6.46,15.58,2.83,0.7,67.0,0.054,0.15,0.0,0.75,0.0,0.093,146.0,0.06,0.55,17.0,0.127,202.0,16.2,0.83
282.0,3.41,35.2,0.85,3.5,0.0,0.22,0.0,1.6,0.98,0.0,0.12,14.0,0.111,0.72,27.0,0.179,115.0,0.4,0.46
324.0,13.56,27.22,2.83,1.6,96.0,0.084,0.95,0.0,0.74,0.0,0.15,331.0,0.067,0.84,21.0,0.363,358.0,16.2,1.98
319.0,13.88,20.93,0.75,1.5,2.0,0.085,0.4,0.0,2.61,0.0,0.18,47.0,0.183,1.54,26.0,0.247,498.0,18.5,0.85
150.0,5.19,21.16,4.2,1.2,15.0,0.077,0.19,0.0,0.53,0.0,0.1,83.0,0.066,0.79,23.0,0.26,113.0,20.8,0.58
377.0,16.27,13.59,0.0,0.8,17.0,0.382,0.16,0.0,1.91,0.0,0.137,16.0,0.059,1.34,22.0,0.212,254.0,17.3,0.73
182.0,28.9,0.14,0.0,0.0,0.0,0.613,2.7,0.0,0.0,0.0,0.05,6.0,0.118,3.27,24.0,0.017,264.0,0.0,5.26
252.0,11.87,20.61,8.18,1.0,3.0,0.25,0.11,2.3,1.28,9.0,0.053,40.0,0.04,1.22,16.0,0.089,136.0,13.0,0.51
295.0,12.9,23.99,11.6,0.9,11.0,0.202,0.22,1.6,1.21,15.0,0.027,12.0,0.046,1.16,18.0,0.075,127.0,14.4,1.3
129.0,9.76,6.87,3.03,1.5,65.0,0.243,0.11,7.1,1.02,16.0,0.032,20.0,0.073,0.76,24.0,0.256,94.0,8.1,0.74
78.0,5.9,4.52,2.16,1.4,66.0,0.125,0.21,11.3,0.99,0.0,0.03,36.0,0.084,0.72,16.0,0.158,74.0,5.6,0.49
250.0,10.1,23.86,11.47,1.0,18.0,0.257,0.09,2.4,0.82,15.0,0.053,45.0,0.039,2.12,15.0,0.152,135.0,11.5,0.42
270.0,8.91,23.34,10.34,1.0,29.0,0.17,0.19,2.3,0.89,0.0,0.235,46.0,0.06,3.07,13.0,0.173,133.0,9.7,1.07
85.0,6.76,8.29,1.74,1.0,19.0,0.175,0.07,2.0,0.43,0.0,0.031,21.0,0.029,0.67,11.0,0.099,54.0,6.1,0.32
43.0,1.34,5.74,2.63,1.2,13.0,0.086,0.0,7.2,0.5,40.0,0.02,25.0,0.032,0.42,9.0,0.112,30.0,0.4,0.19
121.0,4.77,20.16,2.63,1.3,9.0,0.068,0.0,1.7,0.3,28.0,0.047,21.0,0.064,1.07,14.0,0.24,45.0,11.7,0.36
95.0,8.18,5.38,2.93,0.9,56.0,0.232,0.07,8.1,0.77,40.0,0.03,20.0,0.044,0.56,15.0,0.126,73.0,8.1,0.43
262.0,14.46,22.46,13.6,0.8,75.0,0.23,0.2,0.9,1.07,10.0,0.043,14.0,0.042,0.94,20.0,0.087,130.0,17.1,1.13
121.0,5.79,16.4,1.82,1.6,12.0,0.109,0.17,0.7,0.63,0.0,0.09,17.0,0.097,0.97,17.0,0.212,59.0,13.1,0.69
121.0,5.8,17.19,1.67,1.7,10.0,0.098,0.13,0.6,0.58,0.0,0.09,15.0,0.098,1.03,18.0,0.221,60.0,16.8,0.68
122.0,5.87,15.71,1.96,1.5,14.0,0.121,0.21,0.8,0.68,0.0,0.09,15.0,0.088,0.89,15.0,0.187,58.0,9.5,0.7
268.0,0.0,66.91,46.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.026,0.05,4.0,0.0,4.0,0.6,0.13
218.0,0.45,87.38,0.0,0.1,0.0,0.0,0.0,560.0,0.0,0.0,0.0,1047.0,0.0,0.08,3.0,0.001,1239.0,0.0,0.0
11.0,0.0,2.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.0,6.4,26.11,8.52,0.8,19.0,0.043,0.49,0.0,0.42,7.0,0.062,222.0,0.076,0.29,28.0,0.078,173.0,2.4,0.82
160.0,1.5,7.0,5.65,0.0,11.0,0.03,0.07,0.4,2.45,6.0,0.01,6.0,0.0,0.13,2.0,0.0,7.0,1.6,0.04
390.0,25.0,1.0,1.0,0.0,115.0,0.07,0.83,0.0,0.28,18.0,0.03,705.0,0.03,0.7,30.0,0.0,530.0,14.6,3.0
89.0,2.5,17.54,13.28,0.4,6.0,0.12,0.43,33.9,0.05,6.0,0.03,79.0,0.03,0.2,10.0,0.0,65.0,1.6,0.14
76.0,2.4,14.68,10.8,0.4,5.0,0.05,0.43,33.9,0.03,6.0,0.04,81.0,0.03,0.2,10.0,0.0,60.0,1.3,0.14
124.0,19.6,2.93,0.0,0.0,0.0,0.23,0.26,0.0,0.39,6.0,0.05,5.0,0.11,1.35,20.0,0.0,304.0,37.0,2.36
230.0,11.5,2.6,0.0,0.0,0.0,0.18,1.31,0.0,0.22,5.0,0.17,11.0,0.08,0.66,12.0,0.0,181.0,11.2,1.5
167.0,4.3,37.7,37.7,0.0,2.0,0.04,0.55,0.7,0.0,6.0,0.05,154.0,0.008,0.04,45.0,0.0,123.0,2.6,0.47
224.0,3.0,23.6,23.6,0.0,4.0,0.02,0.2,0.0,0.5,3.0,0.02,71.0,0.01,0.1,7.0,0.0,74.0,2.4,0.1
431.0,1.9,73.4,73.4,0.0,1.0,0.0,0.0,0.0,0.26,1.0,0.0,1.0,0.01,0.03,0.0,0.0,136.0,0.8,0.02
564.0,1.2,3.5,2.45,0.0,10.0,0.07,0.12,0.6,4.23,4.0,0.0,22.0,0.01,0.35,2.0,0.0,26.0,1.6,0.18
333.0,0.9,6.7,4.2,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0
536.0,9.6,54.1,23.63,3.8,8.0,0.11,0.46,0.6,4.59,25.0,0.1,108.0,0.323,1.45,67.0,0.0,227.0,15.7,1.47
200.0,0.3,6.7,1.94,0.2,0.0,0.03,0.07,0.4,0.59,3.0,0.01,6.0,0.005,0.13,2.0,0.02,7.0,1.6,0.04
71.0,0.8,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.0,0.0,0.56,0.0,0.0,75.0,0.9,0.05
529.0,10.16,56.89,47.15,4.0,28.0,0.095,0.19,0.5,1.26,45.0,0.152,88.0,0.452,1.06,81.0,0.963,191.0,2.8,1.49
96.0,0.8,19.5,12.02,0.5,3.0,0.02,0.5,35.1,0.02,9.0,1.56,6.0,0.05,0.0,15.0,0.0,31.0,0.7,0.28
465.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,9.2,1.0,0.0,6.0,0.001,0.04,0.0,0.0,10.0,0.5,0.01
86.0,2.1,13.2,3.6,0.0,67.0,0.02,0.11,0.0,0.9,28.0,0.01,68.0,0.013,0.14,4.0,0.0,47.0,1.6,0.3
313.0,28.2,0.7,0.56,0.0,142.0,0.08,0.83,0.0,0.19,18.0,0.02,705.0,0.032,0.72,27.0,0.0,444.0,14.5,3.0
107.0,1.4,20.0,5.35,0.0,1.0,0.02,0.0,0.0,0.67,6.0,0.01,36.0,0.0,0.25,5.0,0.0,77.0,1.6,0.18
140.0,1.0,16.0,3.28,0.0,18.0,0.02,0.1,0.0,4.92,4.0,0.01,36.0,0.0,0.26,5.0,0.0,100.0,1.6,0.18
204.0,11.8,5.2,0.0,0.0,0.0,0.15,1.4,1.0,0.19,5.0,0.05,9.0,0.03,1.0,12.0,0.0,178.0,12.4,1.83
200.0,0.4,27.0,25.92,0.0,10.0,0.0,0.0,0.0,2.86,2.0,0.0,11.0,0.01,0.4,0.0,0.071,14.0,1.6,0.18
307.0,22.7,0.7,0.0,0.0,0.0,0.34,1.26,1.1,0.39,4.0,0.51,32.0,0.148,1.62,19.0,0.0,191.0,21.0,3.17
322.0,5.95,3.06,0.85,1.1,2.0,0.02,0.0,0.0,2.4,8.0,0.05,53.0,0.09,0.27,52.0,0.399,49.0,1.6,0.4
230.0,12.0,1.6,0.0,0.0,0.0,0.1,1.4,1.0,0.18,4.0,0.05,8.0,0.065,1.15,11.0,0.0,191.0,13.9,1.96
34.0,2.8,5.8,0.08,0.0,0.0,0.1,0.0,0.0,0.23,60.0,0.15,17.0,0.0,1.25,48.0,0.111,92.0,1.4,0.37
550.0,7.3,56.0,53.0,3.0,9.0,0.04,0.33,1.0,2.71,9.0,0.14,130.0,0.293,1.31,46.0,0.0,147.0,7.0,0.92
107.0,4.4,19.7,12.61,2.0,2.0,0.04,0.49,0.7,0.08,12.0,0.04,159.0,0.203,0.04,40.0,0.0,129.0,2.8,0.49
127.0,3.0,21.6,19.24,2.3,39.0,0.04,0.07,0.0,0.09,12.0,0.04,100.0,0.054,0.46,25.0,0.0,89.0,1.9,0.28
127.0,3.0,21.6,19.92,0.0,49.0,0.04,0.07,0.7,0.09,4.0,0.04,100.0,0.009,0.46,10.0,0.0,89.0,1.9,0.28
152.0,11.0,4.4,0.0,0.0,0.0,0.1,1.3,0.0,0.08,4.0,0.18,10.0,0.075,1.2,10.0,0.0,140.0,15.1,1.96
56.0,4.1,5.3,5.3,0.0,16.0,0.03,0.37,1.5,0.11,6.0,0.05,143.0,0.008,0.06,13.0,0.0,82.0,2.3,0.24
407.0,13.7,2.36,0.0,0.0,0.0,0.2,1.3,0.0,0.22,6.0,0.48,15.0,0.066,1.12,14.0,0.079,116.0,16.6,1.45
115.0,1.52,25.6,7.44,1.8,5.0,0.045,0.26,0.5,0.04,2.0,0.04,51.0,0.015,0.12,15.0,0.01,107.0,1.6,0.21
84.0,0.2,15.5,10.3,1.9,0.0,0.0,0.0,0.0,0.04,0.0,0.0,6.0,0.02,0.12,2.0,0.022,5.0,0.3,0.05
443.0,3.2,71.22,57.81,2.9,42.0,0.02,0.04,0.2,0.39,7.0,0.037,53.0,0.344,1.2,58.0,0.393,75.0,2.5,0.89
371.0,25.56,59.87,0.0,18.6,13.0,0.285,0.0,0.0,0.05,219.0,0.277,143.0,0.998,7.8,271.0,1.562,385.0,8.3,3.4
